file,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_04392.wav,3.0041153,2.5383103,4.279767,3.823465,3.7442505,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_02498.wav,2.4891913,2.6354036,2.58083,3.0771105,3.6766489,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_01869.wav,3.1181526,2.2059531,3.8093164,3.8106678,2.7946827,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_00487.wav,3.701648,2.0939338,3.8631935,3.8728836,4.1134257,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_01766.wav,3.5117922,2.5214467,4.1662645,4.150583,3.5799422,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_02466.wav,3.837909,3.001321,4.2693377,4.127584,4.122811,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_04488.wav,4.2348323,3.2460108,4.49576,4.316854,4.220469,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_02008.wav,3.8220756,2.266437,4.2075157,3.8022592,3.8399289,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_00954.wav,3.808112,2.632998,4.3642054,3.8277013,3.627003,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_00411.wav,3.8691852,3.1901796,3.9062448,4.122086,4.2520294,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_03825.wav,3.2298641,2.611152,4.168893,3.8177364,3.6788647,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_01733.wav,3.7623425,3.1552427,4.1980376,3.9914632,4.095607,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_03502.wav,3.1196525,2.0863001,3.783212,3.5657897,3.397185,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_00251.wav,3.913651,3.367577,4.5712748,4.231705,4.1560855,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_00616.wav,3.4915247,2.4774783,4.1290107,4.0734596,3.60314,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_03917.wav,2.814006,2.3843005,4.2486825,4.1026454,3.5747902,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_02430.wav,3.5977046,2.9631526,4.4645157,4.0397377,3.6414986,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_02821.wav,3.8396242,3.221383,4.469265,4.12556,4.1548233,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_01052.wav,2.638156,2.8102129,2.9562626,3.401365,4.099336,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_04771.wav,4.2376676,3.7882376,4.5235357,4.1328893,4.1403956,NISQAv2
