file,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02406.wav,3.289465,2.284321,3.2123992,4.008754,3.2196543,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02012.wav,4.1123443,2.5096877,4.483441,4.3561134,4.272521,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00150.wav,2.6143658,2.634265,3.81446,3.735676,3.6789954,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03657.wav,2.7216663,2.3152826,3.9871087,3.6014159,3.4006429,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_05158.wav,4.0095615,2.0133133,4.485592,4.030016,4.1686597,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02659.wav,3.5837123,2.3322737,4.371107,4.0204263,4.033,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01271.wav,3.3458757,2.5842462,4.5539684,4.2264285,3.9686673,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00413.wav,2.5690818,2.1848347,3.8958883,3.5932372,3.3746216,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04026.wav,3.8597767,2.4643862,4.533697,4.1589518,4.0297456,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00845.wav,3.039257,2.301803,4.1031528,4.1231046,3.9887016,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04861.wav,3.2029607,2.4493868,3.4625647,3.918402,4.2420325,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03638.wav,3.9966455,2.1069245,4.5578914,4.259767,4.1345587,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02092.wav,3.091275,2.6566,3.289325,3.7034874,3.8593295,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03829.wav,3.8841808,2.624914,4.657581,4.277413,4.299895,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01905.wav,2.8219032,2.7017817,4.1574254,3.5863233,3.3903368,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04000.wav,3.0792458,2.9358976,4.135262,3.9665306,4.0836864,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01839.wav,2.4345493,2.068825,3.9635777,3.8241286,3.3869188,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04770.wav,2.5037951,2.324958,3.5967562,3.3818786,2.8877225,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00326.wav,2.7760842,2.7540295,4.212849,3.9271405,3.7360518,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03107.wav,3.0990665,2.346154,4.301756,4.1923366,3.758653,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04310.wav,3.3816843,2.9454682,4.4053984,4.055825,3.9925945,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01097.wav,2.588206,2.6721325,3.703983,3.963228,3.949734,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04378.wav,3.7476091,1.8837159,4.3544674,4.053107,3.4035127,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01472.wav,3.3559492,1.8214533,4.57044,4.3661284,4.2670197,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01840.wav,3.3519914,2.5409396,4.4176793,4.1242948,3.8902655,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02261.wav,3.5753245,2.1455002,4.121054,3.8388946,3.678478,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_05056.wav,2.6525846,2.3196821,3.9933054,3.8925905,3.6600134,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02337.wav,3.0634701,1.9872724,4.207159,3.7196774,3.3513553,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01951.wav,2.9068675,2.6116302,3.2843935,3.8416212,3.949904,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00614.wav,2.7392285,2.7838116,2.8237529,3.4782417,3.83774,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01018.wav,2.8882787,2.184976,3.7045863,3.734255,3.8996842,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04408.wav,3.8844576,2.4606035,4.3054895,4.163581,3.100773,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03938.wav,4.1368847,2.4719336,4.601852,4.2907405,4.27663,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02788.wav,3.4481742,2.6013596,4.4469137,4.1426077,4.136268,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03455.wav,3.309033,2.1312795,4.212006,3.8437078,3.7503664,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01137.wav,2.6903577,2.566352,3.3694243,3.3700454,3.7446826,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02872.wav,3.6868873,1.9721342,4.261377,3.9025033,3.6537094,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04175.wav,2.983887,2.7877903,3.7138417,3.7939818,3.6769917,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02930.wav,3.344881,1.7819136,4.1647987,3.973381,3.8621476,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01633.wav,3.7331555,2.8159144,4.306516,4.119743,3.9866006,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03029.wav,3.8288476,2.6038885,4.4584794,4.1510196,4.0460324,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01173.wav,3.5501115,2.5255244,4.106098,3.912767,3.9022303,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03847.wav,3.7288063,2.1392777,4.0726433,4.2546744,4.2321687,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03329.wav,2.8745618,1.8863866,3.2630374,3.5179434,3.7488167,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01342.wav,4.121889,1.7238607,4.60715,4.299603,4.2708287,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03073.wav,2.7053921,1.8256114,4.2208495,3.9888566,3.4754417,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00376.wav,2.8892787,2.5637853,4.0429144,3.7188394,3.415879,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00735.wav,2.6451442,2.8124874,3.1512215,3.6916325,3.78755,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04179.wav,3.482434,2.58454,4.4182296,4.003073,3.987703,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01979.wav,3.237078,2.6808345,4.433997,4.14586,3.1945832,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01553.wav,3.249878,2.5364494,4.0850496,3.887923,4.06264,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02829.wav,2.5726614,2.1496387,3.3032186,3.2696488,3.7156918,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02003.wav,2.8992863,2.5178354,4.2826214,4.113837,3.930337,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00417.wav,3.1887228,2.2964008,4.2006907,3.9132898,3.6569684,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04884.wav,3.7326918,2.4350755,4.448688,4.3236136,4.0569806,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01017.wav,3.6103046,2.5380476,4.2559137,4.0424476,3.6917903,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00909.wav,2.8476,2.3766508,4.391902,3.9268901,3.9830298,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00460.wav,3.462503,2.7629998,4.33567,4.106191,4.0417485,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01861.wav,3.4074905,2.3820164,4.0045104,4.006421,3.737095,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03749.wav,3.3183157,2.494929,4.545351,4.343792,4.1145034,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04802.wav,2.7465975,2.6209204,3.9553254,4.0471444,4.207178,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02242.wav,3.21399,2.4687397,4.228926,4.0143166,4.018244,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00458.wav,4.0680833,2.2436774,4.310197,4.1036897,4.1425905,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03456.wav,3.2745152,2.156688,4.100707,3.975023,3.8680947,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04965.wav,3.508691,2.9453576,4.4659476,4.0322733,3.9935272,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03121.wav,2.3536923,2.3243725,3.7436886,3.520235,3.3847125,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01926.wav,2.9897563,2.1813686,4.372421,3.969048,3.9859495,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00641.wav,3.9922612,2.5082006,4.408947,4.1184654,3.8215525,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02220.wav,3.6484742,2.457621,3.9567547,3.9460852,4.1973133,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03218.wav,3.6912942,1.7875082,4.1406527,3.601187,3.2456312,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_05034.wav,4.088402,2.566559,4.4477735,4.0448594,3.8378084,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01156.wav,3.9011428,2.3943837,4.5928774,4.197697,3.709749,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00702.wav,2.565169,2.9175985,3.1353614,3.4295092,3.612285,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02509.wav,3.1836107,2.401171,4.0261984,3.9309218,3.5817728,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03984.wav,2.8549645,2.7568264,4.077613,3.3693542,2.9270694,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00260.wav,3.4884317,2.3524275,4.472245,4.1520877,3.7020574,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00474.wav,2.9220145,2.5399077,3.5084693,3.8051379,3.7093704,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00693.wav,2.621663,3.344389,3.8101485,3.2273865,3.1705415,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01912.wav,3.4583397,2.041767,4.497291,4.132008,3.8090127,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02479.wav,3.3842032,2.6937497,4.188408,3.8730905,3.4791362,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02256.wav,2.6364124,2.5630493,3.87622,3.728394,3.2416573,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00199.wav,3.7190435,2.6955113,4.532815,4.3100905,3.8831294,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03760.wav,2.9814928,2.0463345,2.5356402,3.4970012,3.4482398,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02089.wav,3.476763,2.0323021,4.421094,4.152359,3.7130983,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01347.wav,2.6778464,2.8197634,3.808847,3.757253,3.7893078,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03798.wav,3.785612,2.0381408,4.55075,4.2846127,4.0887866,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00013.wav,4.03605,2.9674091,4.7408466,4.4672756,4.165404,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04088.wav,2.4985714,2.9229999,2.8137884,3.6017091,3.7941153,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02511.wav,3.6356769,2.2170355,4.433404,4.2584276,3.8722103,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01716.wav,2.3608663,2.3432121,4.027365,3.870002,3.8241215,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02545.wav,2.8508894,2.5254023,4.1412587,4.005515,3.6254923,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00289.wav,3.1871605,2.1765628,4.3035994,4.064959,4.2439427,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04789.wav,3.0997913,2.3834817,4.199091,3.587926,3.5258396,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02214.wav,4.01636,2.7033727,4.3138404,4.2806125,3.976928,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04030.wav,2.9996803,2.425614,4.419344,4.1871095,3.9407785,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02163.wav,4.0454254,2.3446958,4.5528574,4.2850924,3.6696274,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04948.wav,3.978378,2.60415,4.1333685,4.0655227,3.6621888,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00930.wav,2.844301,2.5711324,3.5649433,3.7055345,3.6496565,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00781.wav,2.799054,2.7965138,4.179921,3.869139,3.9139416,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02883.wav,3.3684647,2.358677,4.425126,4.2268386,4.13862,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04730.wav,4.0628614,2.5253665,4.617881,4.259607,4.156493,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00321.wav,2.23759,2.3339372,2.8717632,3.426023,2.7384334,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04171.wav,3.3447354,3.0031247,3.8748012,3.84627,3.9211304,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03690.wav,3.0792713,2.3655493,4.08817,4.0530725,3.657988,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00104.wav,2.7378604,2.5994976,4.14233,4.019505,3.2183604,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03851.wav,3.2632606,1.7234422,4.147486,4.137528,4.1688914,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04734.wav,3.6618636,2.2979887,4.350156,4.1624684,4.2024527,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00464.wav,3.4075541,2.563735,4.3784227,4.169295,3.7323506,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02781.wav,3.3067236,2.0481565,3.7109468,4.1522813,4.472305,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00472.wav,2.5235999,2.3544784,2.6422296,3.4929373,3.508742,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00668.wav,2.650839,2.6463215,4.32375,4.1155233,3.447827,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02142.wav,3.951238,2.1388469,4.5792637,4.279732,4.3503256,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03003.wav,3.0416405,1.9195037,4.340663,3.8575437,4.000541,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04093.wav,3.7375894,2.8596337,4.3833537,4.192233,3.4691021,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04320.wav,2.623666,2.5055926,3.8060806,4.0427766,3.739047,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00113.wav,3.4770439,2.3794034,4.384424,4.1235976,3.747507,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04232.wav,3.9979074,2.2606573,4.5615463,4.3312864,4.3282385,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01808.wav,3.5007277,1.8167276,4.266439,4.096484,3.7667317,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03921.wav,3.5733006,2.6164806,4.3922205,4.1303334,3.9369068,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00257.wav,3.2174923,2.2214878,4.121635,3.7781024,3.2844365,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02968.wav,2.7933881,1.9685256,4.0407743,4.0523586,3.6783311,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01789.wav,3.2410648,2.2363343,4.129437,4.0062537,3.95443,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04464.wav,3.6692169,2.8738396,4.5684233,4.136484,4.203097,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04888.wav,3.205143,2.413577,4.225626,4.0048695,3.5830412,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04259.wav,2.8760853,2.1387863,3.4632576,3.6923163,3.5709698,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00505.wav,4.00635,2.4639938,4.4920855,4.221872,3.7123156,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00967.wav,3.8266256,2.0018146,4.4619465,4.271436,4.1624427,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02330.wav,3.3766277,2.2198384,4.284398,4.1855874,3.788214,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01059.wav,2.955807,1.9247413,4.303358,3.995653,3.6434577,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01721.wav,2.6995761,2.0669074,3.9779565,3.8370712,3.2534702,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04500.wav,2.10192,2.0509927,3.0990808,3.3049583,2.8564713,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02346.wav,3.2574017,2.4243772,4.4759183,4.063585,3.58456,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_05077.wav,4.2196345,2.3256648,4.5842514,4.268939,4.124396,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03037.wav,2.8232024,1.746147,3.9443555,3.727584,3.8478732,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01948.wav,3.6899862,2.52837,4.5289297,4.3044567,3.7959123,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04988.wav,2.3800242,2.4769459,3.7984543,3.8800144,4.0403223,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03209.wav,3.8797703,2.935434,4.2812243,4.013597,4.247376,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00254.wav,3.9324076,2.51435,4.63519,4.4171996,4.274936,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04480.wav,2.7150822,2.1918714,3.9634476,3.6798308,3.694649,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01732.wav,3.5760164,2.308715,4.4911957,4.1985097,4.0321527,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04690.wav,3.9857814,2.5018752,4.6903353,4.2338443,4.1931853,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04207.wav,2.9219258,2.2445679,3.9948924,3.8228753,3.1476777,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02440.wav,4.1371775,2.0130105,4.6227283,4.23606,4.2004137,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04305.wav,2.3092606,1.911237,3.1343696,3.699338,3.4185243,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00246.wav,3.1426284,2.3108172,4.6202097,4.055427,3.9128432,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_03871.wav,3.429263,2.5951316,4.298235,3.9346776,2.995465,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_00330.wav,3.854229,2.2734435,4.4419937,4.23361,4.304212,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_02771.wav,3.1113355,2.396135,4.45732,4.20625,3.8990002,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_04021.wav,3.8201344,2.924606,4.4551196,4.132545,4.026566,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01991.wav,3.1397662,2.6684902,3.6305916,3.905309,3.9446843,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs/13GKsS26F4U_01157.wav,3.5765688,2.9955246,4.3309884,4.453761,4.403005,NISQAv2
